RA,Dec,z,log_Mstar,log_SFR,log_sSFR,D4000_N,GroupID,Ngal,Rank,tempel_matched,mass_bin,age_tercile,dn4000_slice
158.84231567382812,0.8042688369750977,0.1061745509505271,10.888520240783691,0.3535400927066803,-10.534980148077013,1.604872226715088,999999,1,1,True,10.7-11.0,old,5
158.76571655273438,0.6473026871681213,0.0558852665126323,9.996651649475098,0.1611900925636291,-9.835461556911469,1.3682334423065186,999999,1,1,True,9.8-10.1,old,5
159.22230529785156,0.3068708181381225,0.0953752771019935,10.308733940124512,0.795150101184845,-9.513583838939669,1.2799296379089355,999999,1,1,True,10.1-10.4,middle,2
159.05014038085938,0.261696308851242,0.1128251478075981,10.558058738708496,0.7031500935554504,-9.854908645153046,1.328178644180298,999999,1,1,True,10.4-10.7,middle,2
160.79061889648438,-0.9213637709617616,0.1477399319410324,10.757783889770508,0.6267400979995728,-10.131043791770937,1.5505808591842651,999999,1,1,True,10.7-11.0,old,4
160.6134033203125,-1.0292327404022217,0.0801947489380836,10.235214233398438,0.8491700887680054,-9.386044144630432,1.1614056825637815,999999,1,1,True,10.1-10.4,young,1
160.86424255371094,-0.7988840937614441,0.0955453664064407,10.09808349609375,0.4608900845050812,-9.637193411588669,1.178800106048584,999999,1,1,True,9.8-10.1,young,1
161.00286865234375,-0.5328083634376526,0.1155826896429061,10.769989967346191,0.8488401174545288,-9.921149849891664,1.3533313274383545,999999,1,1,True,10.7-11.0,young,2
161.05630493164062,-0.0146292839199304,0.083205759525299,10.195484161376951,0.3482401072978973,-9.847244054079056,1.282684087753296,999999,1,1,True,10.1-10.4,middle,3
160.28672790527344,-1.0815138816833496,0.0986215099692344,10.870633125305176,0.0079700965434312,-10.862663028761744,1.6209423542022705,999999,1,1,True,10.7-11.0,old,5
160.38681030273438,-0.8206667304039001,0.1208433732390403,10.423254013061523,0.4440100789070129,-9.97924393415451,1.300189971923828,999999,1,1,True,10.4-10.7,young,2
160.7904510498047,-0.2973409593105316,0.0924856886267662,10.250809669494627,0.3840000927448272,-9.866809576749802,1.3309539556503296,999999,1,1,True,10.1-10.4,middle,3
160.9463348388672,-0.0810001939535141,0.12699756026268,10.7819185256958,-0.1332999020814895,-10.91521842777729,1.761470913887024,999999,1,1,True,10.7-11.0,old,5
160.79458618164062,0.033496405929327,0.0831104516983032,10.785809516906738,0.9761601090431212,-9.809649407863615,1.4316550493240356,999999,1,1,True,10.7-11.0,middle,2
160.98660278320312,-0.3184272050857544,0.1223348379135131,10.56748867034912,0.4527001082897186,-10.114788562059402,1.4370722770690918,999999,1,1,True,10.4-10.7,middle,4
